symbol,date,close
BTG,2015-05-09,0.10
BTG,2015-05-09,0.10
BTG,2017-09-24,0.53
BTG,2017-09-24,0.53
BTG,2017-09-23,0.51
BTG,2017-09-23,0.51
BTG,2014-10-03,0.21
BTG,2014-10-03,0.21
BTG,2014-10-02,0.25
BTG,2014-10-02,0.25
BTG,2017-05-22,1.26
BTG,2017-05-22,1.26
BTG,2017-05-21,0.61
BTG,2017-05-21,0.61
BTG,2017-05-20,0.92
BTG,2017-05-20,0.92
BTG,2017-05-19,0.70
BTG,2017-05-19,0.70
BTG,2017-05-18,0.45
BTG,2017-05-18,0.45
BTG,2017-05-17,0.44
BTG,2017-05-17,0.44
BTG,2014-08-30,0.08
BTG,2014-08-30,0.08
BTG,2014-08-29,0.09
BTG,2014-08-29,0.09
BTG,2014-08-28,0.08
BTG,2014-08-28,0.08
BTG,2014-08-27,0.08
BTG,2014-08-27,0.08
BTG,2014-08-26,0.08
BTG,2014-08-26,0.08
BTG,2017-05-24,0.92
BTG,2017-05-24,0.92
BTG,2017-05-23,1.32
BTG,2017-05-23,1.32
BTG,2014-08-23,0.07
BTG,2014-08-23,0.07
BTG,2014-08-22,0.13
BTG,2014-08-22,0.13
BTG,2014-08-21,0.09
BTG,2014-08-21,0.09
BTG,2014-08-20,0.12
BTG,2014-08-20,0.12
BTG,2014-08-19,0.11
BTG,2014-08-19,0.11
BTG,2014-08-18,0.11
BTG,2014-08-18,0.11
BTG,2014-09-26,0.42
BTG,2014-09-26,0.42
BTG,2014-09-25,0.33
BTG,2014-09-25,0.33
BTG,2014-09-24,0.38
BTG,2014-09-24,0.38
BTG,2015-01-18,0.10
BTG,2015-01-18,0.10
BTG,2015-01-17,0.07
BTG,2015-01-17,0.07
BTG,2014-08-25,0.12
BTG,2014-08-25,0.12
BTG,2014-08-24,0.07
BTG,2014-08-24,0.07
BTG,2015-01-14,0.07
BTG,2015-01-14,0.07
BTG,2015-01-13,0.10
BTG,2015-01-13,0.10
BTG,2015-01-12,0.12
BTG,2015-01-12,0.12
BTG,2014-09-16,0.11
BTG,2014-09-16,0.11
BTG,2014-08-06,0.17
BTG,2014-08-06,0.17
BTG,2015-04-06,0.10
BTG,2015-04-06,0.10
BTG,2015-04-05,0.10
BTG,2015-04-05,0.10
BTG,2017-08-18,1.19
BTG,2017-08-18,1.19
BTG,2017-08-17,0.95
BTG,2017-08-17,0.95
BTG,2017-08-16,1.06
BTG,2017-08-16,1.06
BTG,2017-08-15,1.00
BTG,2017-08-15,1.00
BTG,2017-08-14,1.05
BTG,2017-08-14,1.05
BTG,2017-08-13,1.48
BTG,2017-08-13,1.48
BTG,2017-08-12,1.31
BTG,2017-08-12,1.31
BTG,2017-08-11,1.15
BTG,2017-08-11,1.15
BTG,2017-08-10,1.28
BTG,2017-08-10,1.28
BTG,2017-08-09,1.26
BTG,2017-08-09,1.26
BTG,2017-08-08,1.36
BTG,2017-08-08,1.36
BTG,2017-08-07,1.32
BTG,2017-08-07,1.32
BTG,2017-08-06,1.36
BTG,2017-08-06,1.36
BTG,2017-08-05,1.43
BTG,2017-08-05,1.43
BTG,2017-08-04,1.49
BTG,2017-08-04,1.49
BTG,2017-08-03,1.21
BTG,2017-08-03,1.21
BTG,2017-08-02,1.39
BTG,2017-08-02,1.39
BTG,2017-08-01,1.41
BTG,2017-08-01,1.41
BTG,2017-07-31,1.48
BTG,2017-07-31,1.48
BTG,2017-07-30,1.49
BTG,2017-07-30,1.49
BTG,2017-07-29,1.48
BTG,2017-07-29,1.48
BTG,2017-07-28,1.52
BTG,2017-07-28,1.52
BTG,2017-07-27,1.45
BTG,2017-07-27,1.45
BTG,2017-07-26,1.37
BTG,2017-07-26,1.37
BTG,2017-07-25,1.40
BTG,2017-07-25,1.40
BTG,2017-07-24,1.43
BTG,2017-07-24,1.43
BTG,2017-07-23,1.94
BTG,2017-07-23,1.94
BTG,2017-07-22,1.96
BTG,2017-07-22,1.96
BTG,2017-07-21,1.72
BTG,2017-07-21,1.72
BTG,2014-09-23,0.67
BTG,2014-09-23,0.67
BTG,2014-09-22,0.22
BTG,2014-09-22,0.22
BTG,2015-01-16,0.08
BTG,2015-01-16,0.08
BTG,2015-01-15,0.08
BTG,2015-01-15,0.08
BTG,2014-09-19,0.10
BTG,2014-09-19,0.10
BTG,2014-09-18,0.12
BTG,2014-09-18,0.12
BTG,2014-09-17,0.17
BTG,2014-09-17,0.17
BTG,2014-08-07,0.15
BTG,2014-08-07,0.15
BTG,2015-02-25,0.20
BTG,2015-02-25,0.20
BTG,2015-02-24,0.19
BTG,2015-02-24,0.19
BTG,2015-02-23,0.18
BTG,2015-02-23,0.18
BTG,2015-02-22,0.19
BTG,2015-02-22,0.19
BTG,2015-02-21,0.17
BTG,2015-02-21,0.17
BTG,2015-02-20,0.30
BTG,2015-02-20,0.30
BTG,2015-02-19,0.28
BTG,2015-02-19,0.28
BTG,2015-02-18,0.26
BTG,2015-02-18,0.26
BTG,2014-10-18,0.18
BTG,2014-10-18,0.18
BTG,2014-10-17,0.18
BTG,2014-10-17,0.18
BTG,2014-10-16,0.23
BTG,2014-10-16,0.23
BTG,2014-10-15,0.23
BTG,2014-10-15,0.23
BTG,2014-10-14,0.24
BTG,2014-10-14,0.24
BTG,2015-02-12,0.25
BTG,2015-02-12,0.25
BTG,2015-02-11,0.37
BTG,2015-02-11,0.37
BTG,2015-02-10,0.41
BTG,2015-02-10,0.41
BTG,2015-02-09,0.33
BTG,2015-02-09,0.33
BTG,2015-02-08,0.28
BTG,2015-02-08,0.28
BTG,2015-02-07,0.12
BTG,2015-02-07,0.12
BTG,2017-02-23,0.08
BTG,2017-02-23,0.08
BTG,2017-02-22,0.07
BTG,2017-02-22,0.07
BTG,2017-11-06,148.77
BTG,2017-11-06,148.77
BTG,2017-11-05,165.76
BTG,2017-11-05,165.76
BTG,2017-11-04,142.17
BTG,2017-11-04,142.17
BTG,2017-11-03,131.76
BTG,2017-11-03,131.76
BTG,2017-11-02,127.51
BTG,2017-11-02,127.51
BTG,2017-11-01,144.88
BTG,2017-11-01,144.88
BTG,2017-10-31,156.73
BTG,2017-10-31,156.73
BTG,2017-10-30,132.80
BTG,2017-10-30,132.80
BTG,2017-10-29,139.18
BTG,2017-10-29,139.18
BTG,2017-10-28,115.82
BTG,2017-10-28,115.82
BTG,2017-10-27,120.66
BTG,2017-10-27,120.66
BTG,2017-07-20,1.88
BTG,2017-07-20,1.88
BTG,2017-07-19,2.17
BTG,2017-07-19,2.17
BTG,2014-09-21,0.21
BTG,2014-09-21,0.21
BTG,2014-09-20,0.14
BTG,2014-09-20,0.14
BTG,2015-03-01,0.20
BTG,2015-03-01,0.20
BTG,2015-02-28,0.20
BTG,2015-02-28,0.20
BTG,2015-02-27,0.18
BTG,2015-02-27,0.18
BTG,2015-02-26,0.21
BTG,2015-02-26,0.21
BTG,2017-02-02,0.07
BTG,2017-02-02,0.07
BTG,2017-02-01,0.06
BTG,2017-02-01,0.06
BTG,2017-01-31,0.06
BTG,2017-01-31,0.06
BTG,2016-09-15,0.03
BTG,2016-09-15,0.03
BTG,2016-09-14,0.03
BTG,2016-09-14,0.03
BTG,2016-09-06,0.03
BTG,2016-09-06,0.03
BTG,2016-09-05,0.03
BTG,2016-09-05,0.03
BTG,2016-08-30,0.03
BTG,2016-08-30,0.03
BTG,2016-08-29,0.03
BTG,2016-08-29,0.03
BTG,2016-08-25,0.03
BTG,2016-08-25,0.03
BTG,2016-08-24,0.03
BTG,2016-08-24,0.03
BTG,2016-01-05,0.13
BTG,2016-01-05,0.13
BTG,2016-01-04,0.13
BTG,2016-01-04,0.13
BTG,2014-12-31,0.15
BTG,2014-12-31,0.15
BTG,2014-12-30,0.15
BTG,2014-12-30,0.15
BTG,2014-12-29,0.15
BTG,2014-12-29,0.15
BTG,2014-12-28,0.11
BTG,2014-12-28,0.11
BTG,2017-05-16,0.63
BTG,2017-05-16,0.63
BTG,2017-05-15,0.86
BTG,2017-05-15,0.86
BTG,2017-05-14,0.79
BTG,2017-05-14,0.79
BTG,2017-05-13,0.40
BTG,2017-05-13,0.40
BTG,2017-05-12,0.51
BTG,2017-05-12,0.51
BTG,2017-05-11,0.46
BTG,2017-05-11,0.46
BTG,2017-05-10,0.53
BTG,2017-05-10,0.53
BTG,2017-05-09,0.80
BTG,2017-05-09,0.80
BTG,2017-05-08,0.78
BTG,2017-05-08,0.78
BTG,2017-05-07,0.73
BTG,2017-05-07,0.73
BTG,2017-05-06,0.81
BTG,2017-05-06,0.81
BTG,2017-05-05,0.93
BTG,2017-05-05,0.93
BTG,2017-05-04,0.98
BTG,2017-05-04,0.98
BTG,2014-08-17,0.13
BTG,2014-08-17,0.13
BTG,2014-08-16,0.12
BTG,2014-08-16,0.12
BTG,2017-10-26,136.23
BTG,2017-10-26,136.23
BTG,2017-10-25,137.09
BTG,2017-10-25,137.09
BTG,2017-10-24,142.92
BTG,2017-10-24,142.92
BTG,2017-10-23,500.13
BTG,2017-10-23,500.13
BTG,2017-02-06,0.07
BTG,2017-02-06,0.07
BTG,2017-02-05,0.07
BTG,2017-02-05,0.07
BTG,2017-02-04,0.07
BTG,2017-02-04,0.07
BTG,2017-02-03,0.07
BTG,2017-02-03,0.07
BTG,2015-04-08,0.09
BTG,2015-04-08,0.09
BTG,2015-04-07,0.09
BTG,2015-04-07,0.09
BTG,2014-12-04,0.27
BTG,2014-12-04,0.27
BTG,2014-12-03,0.27
BTG,2014-12-03,0.27
BTG,2015-04-04,0.09
BTG,2015-04-04,0.09
BTG,2015-04-03,0.09
BTG,2015-04-03,0.09
BTG,2015-04-02,0.09
BTG,2015-04-02,0.09
BTG,2015-04-01,0.09
BTG,2015-04-01,0.09
BTG,2015-03-31,0.09
BTG,2015-03-31,0.09
BTG,2015-03-30,0.11
BTG,2015-03-30,0.11
BTG,2015-03-29,0.09
BTG,2015-03-29,0.09
BTG,2015-03-28,0.11
BTG,2015-03-28,0.11
BTG,2015-03-27,0.11
BTG,2015-03-27,0.11
BTG,2015-03-26,0.11
BTG,2015-03-26,0.11
BTG,2015-03-25,0.09
BTG,2015-03-25,0.09
BTG,2015-03-24,0.09
BTG,2015-03-24,0.09
BTG,2015-03-23,0.12
BTG,2015-03-23,0.12
BTG,2015-03-22,0.10
BTG,2015-03-22,0.10
BTG,2015-03-21,0.13
BTG,2015-03-21,0.13
BTG,2015-03-20,0.11
BTG,2015-03-20,0.11
BTG,2015-03-19,0.10
BTG,2015-03-19,0.10
BTG,2015-03-18,0.14
BTG,2015-03-18,0.14
BTG,2015-03-17,0.16
BTG,2015-03-17,0.16
BTG,2015-03-16,0.16
BTG,2015-03-16,0.16
BTG,2015-03-15,0.16
BTG,2015-03-15,0.16
BTG,2015-03-14,0.12
BTG,2015-03-14,0.12
BTG,2015-03-13,0.13
BTG,2015-03-13,0.13
BTG,2015-03-12,0.09
BTG,2015-03-12,0.09
BTG,2015-03-11,0.09
BTG,2015-03-11,0.09
BTG,2015-03-10,0.12
BTG,2015-03-10,0.12
BTG,2015-03-09,0.14
BTG,2015-03-09,0.14
BTG,2015-03-08,0.15
BTG,2015-03-08,0.15
BTG,2015-03-07,0.22
BTG,2015-03-07,0.22
BTG,2015-03-06,0.22
BTG,2015-03-06,0.22
BTG,2015-03-05,0.38
BTG,2015-03-05,0.38
BTG,2015-03-04,0.19
BTG,2015-03-04,0.19
BTG,2014-11-01,0.15
BTG,2014-11-01,0.15
BTG,2014-10-31,0.17
BTG,2014-10-31,0.17
BTG,2014-10-30,0.16
BTG,2014-10-30,0.16
BTG,2014-10-29,0.18
BTG,2014-10-29,0.18
BTG,2014-10-28,0.18
BTG,2014-10-28,0.18
BTG,2014-10-27,0.19
BTG,2014-10-27,0.19
BTG,2014-10-26,0.16
BTG,2014-10-26,0.16
BTG,2014-10-25,0.16
BTG,2014-10-25,0.16
BTG,2014-10-24,0.21
BTG,2014-10-24,0.21
BTG,2014-10-23,0.20
BTG,2014-10-23,0.20
BTG,2017-11-06,2.05
BTG,2017-11-06,2.05
BTG,2017-11-05,2.82
BTG,2017-11-05,2.82
BTG,2017-11-04,3.00
BTG,2017-11-04,3.00
BTG,2017-11-03,2.13
BTG,2017-11-03,2.13
BTG,2017-11-02,2.59
BTG,2017-11-02,2.59
BTG,2017-11-01,3.14
BTG,2017-11-01,3.14
BTG,2017-10-31,3.68
BTG,2017-10-31,3.68
BTG,2017-10-30,3.98
BTG,2017-10-30,3.98
BTG,2017-10-29,4.91
BTG,2017-10-29,4.91
BTG,2017-10-28,4.98
BTG,2017-10-28,4.98
BTG,2017-10-27,5.98
BTG,2017-10-27,5.98
BTG,2017-10-26,5.40
BTG,2017-10-26,5.40
BTG,2017-10-25,3.54
BTG,2017-10-25,3.54
BTG,2017-10-24,5.68
BTG,2017-10-24,5.68
BTG,2017-10-23,7.04
BTG,2017-10-23,7.04
BTG,2017-10-22,1.70
BTG,2017-10-22,1.70
BTG,2017-10-21,0.99
BTG,2017-10-21,0.99
BTG,2017-10-20,1.19
BTG,2017-10-20,1.19
BTG,2017-10-19,0.82
BTG,2017-10-19,0.82
BTG,2017-10-18,0.79
BTG,2017-10-18,0.79
BTG,2017-10-17,0.79
BTG,2017-10-17,0.79
BTG,2014-10-01,0.25
BTG,2014-10-01,0.25
BTG,2014-09-30,0.28
BTG,2014-09-30,0.28
BTG,2014-09-29,0.27
BTG,2014-09-29,0.27
BTG,2017-10-13,1.00
BTG,2017-10-13,1.00
BTG,2017-10-12,1.08
BTG,2017-10-12,1.08
BTG,2017-10-11,0.87
BTG,2017-10-11,0.87
BTG,2017-10-10,0.83
BTG,2017-10-10,0.83
BTG,2017-10-09,0.67
BTG,2017-10-09,0.67
BTG,2017-10-08,0.82
BTG,2017-10-08,0.82
BTG,2017-10-07,0.79
BTG,2017-10-07,0.79
BTG,2017-10-06,0.61
BTG,2017-10-06,0.61
BTG,2017-10-05,0.68
BTG,2017-10-05,0.68
BTG,2017-10-04,0.76
BTG,2017-10-04,0.76
BTG,2017-10-03,0.69
BTG,2017-10-03,0.69
BTG,2017-10-02,0.70
BTG,2017-10-02,0.70
BTG,2017-10-01,0.79
BTG,2017-10-01,0.79
BTG,2017-09-30,1.24
BTG,2017-09-30,1.24
BTG,2017-09-29,0.66
BTG,2017-09-29,0.66
BTG,2017-09-28,0.58
BTG,2017-09-28,0.58
BTG,2015-09-11,0.11
BTG,2015-09-11,0.11
BTG,2015-09-10,0.11
BTG,2015-09-10,0.11
BTG,2015-09-09,0.11
BTG,2015-09-09,0.11
BTG,2015-09-08,0.14
BTG,2015-09-08,0.14
BTG,2015-09-07,0.11
BTG,2015-09-07,0.11
BTG,2017-09-22,0.65
BTG,2017-09-22,0.65
BTG,2017-09-21,0.54
BTG,2017-09-21,0.54
BTG,2017-09-20,0.51
BTG,2017-09-20,0.51
BTG,2017-09-19,0.50
BTG,2017-09-19,0.50
BTG,2017-09-18,0.49
BTG,2017-09-18,0.49
BTG,2017-09-17,0.44
BTG,2017-09-17,0.44
BTG,2017-09-16,0.56
BTG,2017-09-16,0.56
BTG,2017-09-15,0.78
BTG,2017-09-15,0.78
BTG,2017-09-14,0.43
BTG,2017-09-14,0.43
BTG,2017-09-13,0.48
BTG,2017-09-13,0.48
BTG,2017-09-12,0.50
BTG,2017-09-12,0.50
BTG,2017-09-11,0.71
BTG,2017-09-11,0.71
BTG,2017-09-10,0.47
BTG,2017-09-10,0.47
BTG,2017-09-09,0.69
BTG,2017-09-09,0.69
BTG,2017-09-08,0.86
BTG,2017-09-08,0.86
BTG,2017-09-07,0.93
BTG,2017-09-07,0.93
BTG,2017-09-06,0.92
BTG,2017-09-06,0.92
BTG,2017-09-05,0.89
BTG,2017-09-05,0.89
BTG,2017-09-04,1.01
BTG,2017-09-04,1.01
BTG,2017-09-03,0.79
BTG,2017-09-03,0.79
BTG,2017-09-02,0.69
BTG,2017-09-02,0.69
BTG,2017-09-01,0.71
BTG,2017-09-01,0.71
BTG,2014-08-15,0.11
BTG,2014-08-15,0.11
BTG,2014-08-14,0.11
BTG,2014-08-14,0.11
BTG,2014-08-13,0.13
BTG,2014-08-13,0.13
BTG,2014-08-12,0.15
BTG,2014-08-12,0.15
BTG,2014-08-11,0.12
BTG,2014-08-11,0.12
BTG,2014-08-10,0.15
BTG,2014-08-10,0.15
BTG,2014-08-09,0.16
BTG,2014-08-09,0.16
BTG,2014-08-08,0.15
BTG,2014-08-08,0.15
BTG,2017-08-23,0.97
BTG,2017-08-23,0.97
BTG,2017-08-22,0.94
BTG,2017-08-22,0.94
BTG,2017-08-21,0.89
BTG,2017-08-21,0.89
BTG,2017-08-20,0.95
BTG,2017-08-20,0.95
BTG,2015-08-02,0.17
BTG,2015-08-02,0.17
BTG,2015-08-01,0.17
BTG,2015-08-01,0.17
BTG,2015-07-31,0.17
BTG,2015-07-31,0.17
BTG,2015-07-30,0.17
BTG,2015-07-30,0.17
BTG,2015-07-29,0.25
BTG,2015-07-29,0.25
BTG,2015-07-28,0.26
BTG,2015-07-28,0.26
BTG,2015-07-27,0.26
BTG,2015-07-27,0.26
BTG,2015-07-26,0.25
BTG,2015-07-26,0.25
BTG,2015-07-25,0.25
BTG,2015-07-25,0.25
BTG,2015-07-24,0.24
BTG,2015-07-24,0.24
BTG,2015-07-23,0.24
BTG,2015-07-23,0.24
BTG,2015-07-22,0.24
BTG,2015-07-22,0.24
BTG,2015-07-21,0.24
BTG,2015-07-21,0.24
BTG,2015-07-20,0.24
BTG,2015-07-20,0.24
BTG,2015-07-19,0.26
BTG,2015-07-19,0.26
BTG,2015-07-18,0.24
BTG,2015-07-18,0.24
BTG,2015-07-17,0.26
BTG,2015-07-17,0.26
BTG,2015-07-16,0.26
BTG,2015-07-16,0.26
BTG,2015-07-15,0.25
BTG,2015-07-15,0.25
BTG,2015-07-14,0.26
BTG,2015-07-14,0.26
BTG,2015-07-13,0.26
BTG,2015-07-13,0.26
BTG,2015-07-12,0.36
BTG,2015-07-12,0.36
BTG,2015-07-11,0.33
BTG,2015-07-11,0.33
BTG,2015-07-10,0.31
BTG,2015-07-10,0.31
BTG,2015-07-09,0.29
BTG,2015-07-09,0.29
BTG,2015-07-08,0.31
BTG,2015-07-08,0.31
BTG,2015-07-07,0.29
BTG,2015-07-07,0.29
BTG,2015-07-06,0.29
BTG,2015-07-06,0.29
BTG,2015-07-05,0.29
BTG,2015-07-05,0.29
BTG,2015-07-04,0.29
BTG,2015-07-04,0.29
BTG,2015-07-03,0.29
BTG,2015-07-03,0.29
BTG,2015-07-02,0.30
BTG,2015-07-02,0.30
BTG,2017-07-18,2.07
BTG,2017-07-18,2.07
BTG,2017-07-17,2.00
BTG,2017-07-17,2.00
BTG,2017-07-16,1.18
BTG,2017-07-16,1.18
BTG,2017-07-15,1.49
BTG,2017-07-15,1.49
BTG,2017-07-14,1.49
BTG,2017-07-14,1.49
BTG,2017-07-13,1.27
BTG,2017-07-13,1.27
BTG,2017-07-12,1.17
BTG,2017-07-12,1.17
BTG,2017-07-11,0.93
BTG,2017-07-11,0.93
BTG,2017-07-10,1.21
BTG,2017-07-10,1.21
BTG,2017-07-09,1.32
BTG,2017-07-09,1.32
BTG,2017-07-08,1.28
BTG,2017-07-08,1.28
BTG,2017-07-07,1.43
BTG,2017-07-07,1.43
BTG,2017-07-06,1.62
BTG,2017-07-06,1.62
BTG,2017-07-05,1.63
BTG,2017-07-05,1.63
BTG,2017-07-04,1.56
BTG,2017-07-04,1.56
BTG,2017-07-03,1.53
BTG,2017-07-03,1.53
BTG,2017-07-02,1.48
BTG,2017-07-02,1.48
BTG,2017-07-01,1.45
BTG,2017-07-01,1.45
BTG,2017-06-30,1.77
BTG,2017-06-30,1.77
BTG,2017-06-29,2.02
BTG,2017-06-29,2.02
BTG,2017-06-28,1.68
BTG,2017-06-28,1.68
BTG,2017-06-27,2.32
BTG,2017-06-27,2.32
BTG,2017-06-26,2.36
BTG,2017-06-26,2.36
BTG,2017-06-25,2.50
BTG,2017-06-25,2.50
BTG,2017-06-24,2.31
BTG,2017-06-24,2.31
BTG,2017-06-23,1.55
BTG,2017-06-23,1.55
BTG,2017-06-22,1.83
BTG,2017-06-22,1.83
BTG,2017-06-21,1.21
BTG,2017-06-21,1.21
BTG,2017-06-20,1.30
BTG,2017-06-20,1.30
BTG,2017-06-19,1.30
BTG,2017-06-19,1.30
BTG,2017-06-18,1.75
BTG,2017-06-18,1.75
BTG,2017-06-17,1.75
BTG,2017-06-17,1.75
BTG,2017-06-16,1.47
BTG,2017-06-16,1.47
BTG,2017-06-15,1.42
BTG,2017-06-15,1.42
BTG,2017-06-14,1.44
BTG,2017-06-14,1.44
BTG,2017-06-13,1.59
BTG,2017-06-13,1.59
BTG,2017-06-12,1.42
BTG,2017-06-12,1.42
BTG,2017-06-11,1.58
BTG,2017-06-11,1.58
BTG,2017-06-10,0.87
BTG,2017-06-10,0.87
BTG,2017-06-09,1.06
BTG,2017-06-09,1.06
BTG,2017-06-08,0.86
BTG,2017-06-08,0.86
BTG,2017-06-07,0.78
BTG,2017-06-07,0.78
BTG,2017-06-06,1.12
BTG,2017-06-06,1.12
BTG,2017-06-05,0.73
BTG,2017-06-05,0.73
BTG,2017-06-04,0.58
BTG,2017-06-04,0.58
BTG,2017-06-03,0.58
BTG,2017-06-03,0.58
BTG,2017-06-02,0.56
BTG,2017-06-02,0.56
BTG,2017-06-01,0.79
BTG,2017-06-01,0.79
BTG,2017-05-31,0.80
BTG,2017-05-31,0.80
BTG,2017-05-30,0.76
BTG,2017-05-30,0.76
BTG,2017-05-29,1.13
BTG,2017-05-29,1.13
BTG,2017-05-28,0.83
BTG,2017-05-28,0.83
BTG,2017-05-27,1.01
BTG,2017-05-27,1.01
BTG,2017-05-26,0.87
BTG,2017-05-26,0.87
BTG,2017-05-25,0.91
BTG,2017-05-25,0.91
BTG,2015-05-07,0.10
BTG,2015-05-07,0.10
BTG,2015-05-06,0.11
BTG,2015-05-06,0.11
BTG,2015-05-05,0.12
BTG,2015-05-05,0.12
BTG,2015-05-04,0.12
BTG,2015-05-04,0.12
BTG,2015-05-03,0.17
BTG,2015-05-03,0.17
BTG,2015-05-02,0.17
BTG,2015-05-02,0.17
BTG,2015-05-01,0.15
BTG,2015-05-01,0.15
BTG,2015-04-30,0.17
BTG,2015-04-30,0.17
BTG,2015-04-29,0.16
BTG,2015-04-29,0.16
BTG,2015-04-28,0.16
BTG,2015-04-28,0.16
BTG,2015-04-27,0.15
BTG,2015-04-27,0.15
BTG,2015-04-26,0.13
BTG,2015-04-26,0.13
BTG,2015-04-25,0.12
BTG,2015-04-25,0.12
BTG,2015-04-24,0.12
BTG,2015-04-24,0.12
BTG,2015-04-23,0.11
BTG,2015-04-23,0.11
BTG,2015-04-22,0.11
BTG,2015-04-22,0.11
BTG,2014-04-25,1.65
BTG,2014-04-25,1.65
BTG,2014-04-24,2.02
BTG,2014-04-24,2.02
BTG,2014-04-23,1.56
BTG,2014-04-23,1.56
BTG,2015-04-21,0.11
BTG,2015-04-21,0.11
BTG,2015-04-20,0.09
BTG,2015-04-20,0.09
BTG,2017-05-03,0.95
BTG,2017-05-03,0.95
BTG,2017-08-31,1.24
BTG,2017-08-31,1.24
BTG,2017-08-30,0.92
BTG,2017-08-30,0.92
BTG,2017-08-29,1.02
BTG,2017-08-29,1.02
BTG,2017-08-28,0.97
BTG,2017-08-28,0.97
BTG,2017-08-27,0.97
BTG,2017-08-27,0.97
BTG,2017-08-26,0.97
BTG,2017-08-26,0.97
BTG,2017-08-25,0.99
BTG,2017-08-25,0.99
BTG,2017-08-24,0.96
BTG,2017-08-24,0.96
BTG,2017-04-24,0.93
BTG,2017-04-24,0.93
BTG,2017-04-23,0.55
BTG,2017-04-23,0.55
BTG,2017-04-22,0.99
BTG,2017-04-22,0.99
BTG,2017-04-21,0.28
BTG,2017-04-21,0.28
BTG,2017-04-20,0.27
BTG,2017-04-20,0.27
BTG,2017-04-19,0.45
BTG,2017-04-19,0.45
BTG,2017-04-18,0.36
BTG,2017-04-18,0.36
BTG,2017-04-17,0.24
BTG,2017-04-17,0.24
BTG,2017-04-16,0.24
BTG,2017-04-16,0.24
BTG,2017-04-15,0.24
BTG,2017-04-15,0.24
BTG,2017-04-14,0.21
BTG,2017-04-14,0.21
BTG,2017-04-13,0.21
BTG,2017-04-13,0.21
BTG,2017-04-12,0.21
BTG,2017-04-12,0.21
BTG,2017-04-11,0.34
BTG,2017-04-11,0.34
BTG,2017-04-10,0.20
BTG,2017-04-10,0.20
BTG,2017-04-09,0.19
BTG,2017-04-09,0.19
BTG,2017-04-08,0.16
BTG,2017-04-08,0.16
BTG,2017-04-07,0.16
BTG,2017-04-07,0.16
BTG,2017-04-06,0.16
BTG,2017-04-06,0.16
BTG,2017-04-05,0.15
BTG,2017-04-05,0.15
BTG,2017-04-04,0.13
BTG,2017-04-04,0.13
BTG,2017-04-03,0.11
BTG,2017-04-03,0.11
BTG,2017-04-02,0.10
BTG,2017-04-02,0.10
BTG,2017-04-01,0.10
BTG,2017-04-01,0.10
BTG,2017-03-31,0.10
BTG,2017-03-31,0.10
BTG,2017-03-30,0.13
BTG,2017-03-30,0.13
BTG,2017-03-29,0.15
BTG,2017-03-29,0.15
BTG,2017-03-28,0.25
BTG,2017-03-28,0.25
BTG,2017-03-27,0.26
BTG,2017-03-27,0.26
BTG,2017-03-26,0.07
BTG,2017-03-26,0.07
BTG,2017-03-25,0.06
BTG,2017-03-25,0.06
BTG,2017-03-24,0.08
BTG,2017-03-24,0.08
BTG,2017-03-23,0.04
BTG,2017-03-23,0.04
BTG,2017-03-22,0.05
BTG,2017-03-22,0.05
BTG,2017-03-21,0.05
BTG,2017-03-21,0.05
BTG,2017-03-20,0.05
BTG,2017-03-20,0.05
BTG,2017-03-19,0.04
BTG,2017-03-19,0.04
BTG,2015-03-03,0.24
BTG,2015-03-03,0.24
BTG,2015-03-02,0.21
BTG,2015-03-02,0.21
BTG,2017-03-17,0.04
BTG,2017-03-17,0.04
BTG,2017-03-16,0.05
BTG,2017-03-16,0.05
BTG,2017-03-15,0.05
BTG,2017-03-15,0.05
BTG,2017-03-14,0.05
BTG,2017-03-14,0.05
BTG,2017-03-13,0.05
BTG,2017-03-13,0.05
BTG,2017-03-12,0.05
BTG,2017-03-12,0.05
BTG,2014-02-27,4.20
BTG,2014-02-27,4.20
BTG,2017-03-11,0.05
BTG,2017-03-11,0.05
BTG,2017-03-10,0.05
BTG,2017-03-10,0.05
BTG,2017-03-09,0.05
BTG,2017-03-09,0.05
BTG,2017-03-08,0.05
BTG,2017-03-08,0.05
BTG,2015-02-17,0.31
BTG,2015-02-17,0.31
BTG,2015-02-16,0.27
BTG,2015-02-16,0.27
BTG,2015-02-15,0.26
BTG,2015-02-15,0.26
BTG,2015-02-14,0.36
BTG,2015-02-14,0.36
BTG,2015-02-13,0.32
BTG,2015-02-13,0.32
BTG,2017-03-01,0.08
BTG,2017-03-01,0.08
BTG,2017-02-28,0.08
BTG,2017-02-28,0.08
BTG,2017-02-27,0.08
BTG,2017-02-27,0.08
BTG,2017-02-26,0.07
BTG,2017-02-26,0.07
BTG,2017-02-25,0.07
BTG,2017-02-25,0.07
BTG,2017-02-24,0.08
BTG,2017-02-24,0.08
BTG,2014-02-11,8.99
BTG,2014-02-11,8.99
BTG,2014-02-10,6.13
BTG,2014-02-10,6.13
BTG,2017-02-21,0.07
BTG,2017-02-21,0.07
BTG,2017-02-20,0.07
BTG,2017-02-20,0.07
BTG,2017-02-19,0.07
BTG,2017-02-19,0.07
BTG,2017-02-18,0.07
BTG,2017-02-18,0.07
BTG,2017-02-17,0.07
BTG,2017-02-17,0.07
BTG,2017-02-16,0.07
BTG,2017-02-16,0.07
